ID,Tesis Adı,Kategori,Enlem,Boylam,Kritiklik,Durum,Kaynak,Etiket,Tahmini_Alan_km2,Detayli_Stratejik_Aciklama,Bağlı_Olduğu_Üs
534,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 Bataryası - Radar (AN/MPQ-65) #1,radar,25.132808,51.312195,100,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 Bataryası - Radar (AN/MPQ-65). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1665 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
535,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 - Fırlatma Rampası #1,hava_savunma,25.116234,51.331689,94,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 - Fırlatma Rampası. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1997 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
536,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 - Fırlatma Rampası #2,hava_savunma,25.12847,51.320376,94,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 - Fırlatma Rampası. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1997 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
537,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 - Fırlatma Rampası #3,hava_savunma,25.124461,51.327346,94,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 - Fırlatma Rampası. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1997 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
538,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 - Fırlatma Rampası #4,hava_savunma,25.111232,51.308479,94,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 - Fırlatma Rampası. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1997 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
539,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 - Fırlatma Rampası #5,hava_savunma,25.112113,51.302857,94,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 - Fırlatma Rampası. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1997 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
540,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Patriot PAC-3 - Fırlatma Rampası #6,hava_savunma,25.121505,51.29635,94,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Patriot PAC-3 - Fırlatma Rampası. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1997 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
541,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #1,enerji,25.122692,51.305644,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
542,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #2,enerji,25.114431,51.299975,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
543,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #3,enerji,25.131215,51.302168,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
544,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #4,enerji,25.099675,51.3263,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
545,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #5,enerji,25.099572,51.305867,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
546,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #6,enerji,25.137907,51.300649,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
547,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #7,enerji,25.119475,51.322408,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
548,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #8,enerji,25.120349,51.31503,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
549,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #9,enerji,25.128517,51.296017,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
550,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | JP-8 Jet Yakıtı (POL) Sarnıcı #10,enerji,25.110773,51.301095,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): JP-8 Jet Yakıtı (POL) Sarnıcı. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2220 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
551,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #1,depo,25.142264,51.333916,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
552,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #2,depo,25.103357,51.316367,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
553,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #3,depo,25.129664,51.316069,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
554,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #4,depo,25.13046,51.327502,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
555,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #5,depo,25.095825,51.294647,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
556,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #6,depo,25.104105,51.299741,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
557,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #7,depo,25.098636,51.30361,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
558,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #8,depo,25.114768,51.310766,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
559,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #9,depo,25.101214,51.316842,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
560,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #10,depo,25.124347,51.302658,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
561,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #11,depo,25.142303,51.322386,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
562,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #12,depo,25.140367,51.313336,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
563,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #13,depo,25.13087,51.32098,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
564,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #14,depo,25.138143,51.304523,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
565,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Mühimmat Depo Alanı (Bunker) #15,depo,25.113237,51.334993,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
566,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | Üs Komuta Kontrol (C2) Merkezi #1,askeri,25.117001,51.313689,100,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Üs Komuta Kontrol (C2) Merkezi. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 222 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
567,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | MQ-9 Reaper / İHA Apronu #1,hava,25.114173,51.306729,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
568,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | MQ-9 Reaper / İHA Apronu #2,hava,25.125298,51.306126,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
569,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | MQ-9 Reaper / İHA Apronu #3,hava,25.118845,51.314636,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
570,Katar - Al Udeid Hava Üssü (CENTCOM HQ) | MQ-9 Reaper / İHA Apronu #4,hava,25.123809,51.321807,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Al Udeid Hava Üssü (CENTCOM HQ) ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Udeid Hava Üssü (CENTCOM HQ)
571,BAE - Al Dhafra Hava Üssü | Ana Pist - Kuzey Düğümü #1,hava,24.250179,54.546986,98,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Ana Pist - Kuzey Düğümü. Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
572,BAE - Al Dhafra Hava Üssü | Ana Pist - Güney Düğümü #1,hava,24.243974,54.55001,98,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Ana Pist - Güney Düğümü. Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max -555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
573,BAE - Al Dhafra Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #1,hava,24.251275,54.542488,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
574,BAE - Al Dhafra Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #2,hava,24.258266,54.536512,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
575,BAE - Al Dhafra Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #3,hava,24.250343,54.54146,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
576,BAE - Al Dhafra Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #4,hava,24.258778,54.539286,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
577,BAE - Al Dhafra Hava Üssü | HAS (Güçlendirilmiş Uçak Sığınağı) #5,hava,24.253434,54.535196,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): HAS (Güçlendirilmiş Uçak Sığınağı). Bu birim, Al Dhafra Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1332 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Al Dhafra Hava Üssü
