"ID","Tesis Adı","Kategori","Enlem","Boylam","Kritiklik","Durum","Kaynak","Etiket","Tahmini_Alan_km2","Detayli_Stratejik_Aciklama"
"5092","İtalya Güney - Lojistik Destek Tugayı Karargahı [5092]","askeri","37.593272","15.120036","KRITIK","Planlama","Açık Kaynak","KRITIK","6.72","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5093","Yunanistan Kıta - Stratejik Mühimmat ve Silah Deposu [5093]","depo","40.105452","23.921561","KRITIK","Gizli","OSINT Analizi","KRITIK","0.28","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5094","İsrail - Silah ve Mühimmat Yeraltı Depolama Tüneli [5094]","tunel","32.654174","35.552202","KRITIK","Bakımda","OSINT Analizi","KRITIK","7.19","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5095","Suudi Arabistan - CBRN Kontrol İzleme ve Müdahale Noktası [5095]","nukleer","22.908254","39.342451","YÜKSEK","Kısmi","Uydu Görüntüsü","ÖNCELİKLİ","7.26","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5096","Mısır - LNG İthalat Terminali [5096]","enerji","22.165402","31.369426","KRITIK","Gizli","İstihbarat Raporu","KRITIK","15.15","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5097","İtalya Güney - Hükümet Sürekliliği Yeraltı Sığınağı [5097]","tunel","41.871813","12.679264","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","5.93","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5098","Yunanistan Adalar Bat - Savunma Gemisi İnşa Tersanesi [5098]","sanayi","39.313841","21.817794","KRITIK","Aktif","OSINT Analizi","KRITIK","6.06","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5099","Kıbrıs - Jet Yakıtı ve Akaryakıt Depolama Tesisi [5099]","depo","34.97229","32.450808","YÜKSEK","Kısmi","İstihbarat Raporu","ÖNCELİKLİ","13.66","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5100","Suriye Kıyı - NATO İleri Lojistik Destek Elemanı [5100]","depo","35.685856","35.845241","KRITIK","Aktif","Hükümet Verisi","KRITIK","10.56","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5101","Fransa Güney - Uzay ve Uydu Teknoloji Araştırma Enstitüsü [5101]","arastirma","43.311781","7.321357","KRITIK","Aktif","Alan Araştırması","KRITIK","16.32","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5102","Fransa Güney - Erken Uyarı Uçağı Karargahı [5102]","hava","43.620427","4.805765","KRITIK","Aktif","Açık Kaynak","KRITIK","1.38","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5103","Yunanistan Adalar Bat - Genelkurmay İleri Muharebe Karargahı [5103]","askeri","38.680629","20.165663","YÜKSEK","Planlama","Hükümet Verisi","ÖNCELİKLİ","19.32","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5104","İtalya Güney - Siber Savunma Operasyon Merkezi [5104]","radar","38.062484","15.520513","ORTA","Kısmi","İstihbarat Raporu","NORMAL","17.7","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5105","Mısır - Petrol İhracat Terminali [5105]","enerji","21.984147","33.797256","KRITIK","Gizli","Hükümet Verisi","KRITIK","6.24","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5106","Doğu Akdeniz - Savunma Ürünleri Entegrasyon ve Test Tesisi [5106]","sanayi","33.487685","31.51634","KRITIK","Bakımda","Hükümet Verisi","KRITIK","0.2","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5107","Yunanistan Kıta - Savunma Gemisi İnşa Tersanesi [5107]","sanayi","40.295546","25.044831","KRITIK","Aktif","Alan Araştırması","KRITIK","0.63","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5108","Yunanistan Kıta - Nakliye Uçağı Lojistik Üssü [5108]","hava","38.45613","25.625551","KRITIK","Kısmi","Uydu Görüntüsü","KRITIK","10.67","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5109","İsrail - Uçuş Kontrol Radar Tesisi [5109]","hava","29.843802","35.773784","YÜKSEK","Bakımda","Hükümet Verisi","ÖNCELİKLİ","9.43","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5110","Malta - Mekanize Piyade Tugayı Karargahı [5110]","askeri","35.843062","14.56122","ORTA","Gizli","Açık Kaynak","NORMAL","13.33","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5111","İsrail - Askeri Tıbbi Malzeme Lojistik Deposu [5111]","depo","31.969847","35.427333","KRITIK","Kısmi","OSINT Analizi","KRITIK","1.19","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5112","İsrail - NATO Yakıt ve Erzak İkmal Limanı [5112]","liman","31.163212","35.561848","ORTA","Kısmi","İstihbarat Raporu","NORMAL","5.64","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5113","Mısır - Nakliye Uçağı Lojistik Üssü [5113]","hava","29.118513","26.501158","YÜKSEK","Kısmi","Hükümet Verisi","ÖNCELİKLİ","17.56","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5114","Irak - Genelkurmay İleri Muharebe Karargahı [5114]","askeri","32.586894","43.090382","YÜKSEK","Bakımda","İstihbarat Raporu","ÖNCELİKLİ","1.3","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5115","Malta - Denizaltı Deniz Üssü [5115]","liman","36.057822","14.585269","KRITIK","Kısmi","NATO Dokümanı","KRITIK","5.27","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5116","Kıbrıs - CBRN Kontrol İzleme ve Müdahale Noktası [5116]","nukleer","34.807963","34.145731","YÜKSEK","Planlama","NATO Dokümanı","ÖNCELİKLİ","3.02","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5117","Mısır - NATO İleri Lojistik Destek Elemanı [5117]","depo","30.791076","29.03908","ORTA","Kısmi","Hükümet Verisi","NORMAL","8.52","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5118","Doğu Akdeniz - Hava İkmal ve Tanker Üssü [5118]","hava","31.715635","34.348195","KRITIK","Planlama","NATO Dokümanı","KRITIK","15.86","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5119","Kıbrıs - Zırhlı Muharebe Tugayı Üssü [5119]","askeri","35.04467","34.080951","YÜKSEK","Bakımda","Alan Araştırması","ÖNCELİKLİ","19.61","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5120","Irak - Sınır Karakolu ve Gözlem Mevzii [5120]","askeri","30.312961","41.048149","KRITIK","Bakımda","OSINT Analizi","KRITIK","2.15","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5121","Irak - Nükleer Araştırma Reaktörü Tesisi [5121]","nukleer","29.592678","43.665117","KRITIK","Gizli","Alan Araştırması","KRITIK","11.55","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5122","Irak - Yeraltı Ulusal Komuta Bunkerı [5122]","tunel","35.345397","43.247544","YÜKSEK","Gizli","Uydu Görüntüsü","ÖNCELİKLİ","19.68","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5123","Mısır - Patriot Hava Savunma Bataryası Mevzii [5123]","askeri","22.133988","31.58785","KRITIK","Kısmi","Uydu Görüntüsü","KRITIK","4.8","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5124","Ürdün - Nükleer Silah Depolama ve Bakım Tesisi [5124]","nukleer","30.12502","39.140064","YÜKSEK","Gizli","Alan Araştırması","ÖNCELİKLİ","0.74","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5125","Irak - Deniz Mayın Tarama Birliği Üssü [5125]","liman","32.827256","46.308945","KRITIK","Aktif","OSINT Analizi","KRITIK","16.18","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5126","Ürdün - Yüksek Gerilim Trafo Merkezi [5126]","enerji","31.207302","38.622909","KRITIK","Gizli","Uydu Görüntüsü","KRITIK","9.5","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5127","Yunanistan Kıta - Deniz Torpido ve Mühimmat Deposu [5127]","depo","41.384537","20.220585","KRITIK","Kısmi","Hükümet Verisi","KRITIK","12.9","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5128","Ürdün - Petrol Rafinerisi [5128]","enerji","31.773637","35.710438","KRITIK","Planlama","Açık Kaynak","KRITIK","12.0","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5129","İtalya Güney - Uçak Hangar ve Bakım Kompleksi [5129]","hava","41.516333","13.005432","YÜKSEK","Bakımda","Alan Araştırması","ÖNCELİKLİ","7.99","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5130","Kıbrıs - Radyoaktif Madde Güvenli Depolama Kompleksi [5130]","nukleer","35.006237","32.732901","YÜKSEK","Kısmi","OSINT Analizi","ÖNCELİKLİ","1.94","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5131","Suriye Kıyı - CBRN Korumalı Kriz Yönetim Merkezi [5131]","tunel","34.984861","35.688586","KRITIK","Gizli","OSINT Analizi","KRITIK","17.84","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5132","Suriye Kıyı - Yeraltı Yakıt Depolama Kompleksi [5132]","enerji","34.536302","36.183952","KRITIK","Bakımda","Açık Kaynak","KRITIK","15.25","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5133","Yunanistan Adalar Bat - Elektronik Savunma Sistem Üretim Merkezi [5133]","sanayi","39.296069","24.823088","KRITIK","Bakımda","NATO Dokümanı","KRITIK","3.01","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5134","İsrail - Deniz Hava Devriye İstasyonu [5134]","hava","32.846864","34.585468","YÜKSEK","Kısmi","Alan Araştırması","ÖNCELİKLİ","2.78","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5135","Kıbrıs - Elektronik Harp ve Jamming İstasyonu [5135]","radar","35.498249","33.914843","KRITIK","Kısmi","Açık Kaynak","KRITIK","8.52","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5136","Ürdün - Zırhlı Muharebe Tugayı Üssü [5136]","askeri","31.111049","35.487734","YÜKSEK","Bakımda","Alan Araştırması","ÖNCELİKLİ","13.07","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5137","İtalya Güney - Zırhlı Araç Üretim ve Modifikasyon Tesisi [5137]","sanayi","37.924282","13.165115","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","18.17","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5138","Yunanistan Kıta - Fregat Filosu Deniz Üssü [5138]","liman","40.406371","21.597581","KRITIK","Bakımda","Açık Kaynak","KRITIK","8.81","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5139","Girit - Savaş Hazırlık İkmal Deposu [5139]","depo","35.57436","24.243576","ORTA","Gizli","Hükümet Verisi","NORMAL","2.91","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5140","Kıbrıs - Radyoaktif Madde Güvenli Depolama Kompleksi [5140]","nukleer","35.674165","33.806901","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","19.05","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5141","Irak - CBRN Kontrol İzleme ve Müdahale Noktası [5141]","nukleer","35.792534","38.920984","KRITIK","Gizli","Alan Araştırması","KRITIK","9.91","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5142","Suudi Arabistan - Hükümet Sürekliliği Yeraltı Sığınağı [5142]","tunel","31.497056","47.344428","KRITIK","Bakımda","Alan Araştırması","KRITIK","4.26","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5143","Suriye Kıyı - CBRN Araştırma ve Test Tesisi [5143]","arastirma","34.98753","35.604273","KRITIK","Kısmi","OSINT Analizi","KRITIK","15.71","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5144","Yunanistan Kıta - Askeri Uydu Yer İstasyonu [5144]","radar","38.129788","20.454976","YÜKSEK","Aktif","Uydu Görüntüsü","ÖNCELİKLİ","13.13","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5145","Kıbrıs - Askeri Uydu Yer İstasyonu [5145]","radar","34.67294","33.367246","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","17.38","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5146","Malta - Güdümlü Mermi ve Balistik Araştırma Merkezi [5146]","arastirma","36.089738","14.253406","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","4.26","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5147","İsrail - Fregat Filosu Deniz Üssü [5147]","liman","32.271282","34.540176","KRITIK","Bakımda","NATO Dokümanı","KRITIK","15.06","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5148","Ürdün - CBRN Kontrol İzleme ve Müdahale Noktası [5148]","nukleer","32.769442","36.99295","YÜKSEK","Aktif","Uydu Görüntüsü","ÖNCELİKLİ","9.63","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5149","Fransa Güney - Elektronik Savunma Sistem Üretim Merkezi [5149]","sanayi","43.767429","6.241757","YÜKSEK","Gizli","Uydu Görüntüsü","ÖNCELİKLİ","2.52","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5150","Yunanistan Kıta - Elektronik Harp Araştırma Laboratuvarı [5150]","arastirma","39.360641","26.118908","YÜKSEK","Aktif","NATO Dokümanı","ÖNCELİKLİ","0.18","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5151","Suudi Arabistan - Zırhlı Araç Bakım ve İkmal Kompleksi [5151]","depo","25.698492","43.973839","KRITIK","Aktif","Alan Araştırması","KRITIK","16.86","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5152","Mısır - Elektronik Harp Araştırma Laboratuvarı [5152]","arastirma","23.875041","30.825465","KRITIK","Bakımda","Alan Araştırması","KRITIK","12.78","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5153","Irak - Elektronik Harp ve Jamming İstasyonu [5153]","radar","32.913834","46.008122","YÜKSEK","Bakımda","İstihbarat Raporu","ÖNCELİKLİ","4.22","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5154","Kıbrıs - CBRN Korumalı Kriz Yönetim Merkezi [5154]","tunel","35.321815","33.600928","YÜKSEK","Planlama","Hükümet Verisi","ÖNCELİKLİ","6.21","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5155","İtalya Güney - Termik Enerji Santrali [5155]","enerji","41.195977","15.411695","YÜKSEK","Bakımda","Hükümet Verisi","ÖNCELİKLİ","6.47","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5156","Fransa Güney - Genelkurmay İleri Muharebe Karargahı [5156]","askeri","43.17442","7.147574","KRITIK","Aktif","İstihbarat Raporu","KRITIK","10.25","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5157","Irak - Elektronik Harp ve Jamming İstasyonu [5157]","radar","33.832167","40.620311","KRITIK","Aktif","İstihbarat Raporu","KRITIK","18.61","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5158","Ürdün - Elektronik Savunma Sistem Üretim Merkezi [5158]","sanayi","32.979394","36.177396","KRITIK","Bakımda","Hükümet Verisi","KRITIK","10.33","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5159","Ürdün - Deniz Torpido ve Mühimmat Deposu [5159]","depo","30.669543","36.950886","KRITIK","Aktif","Hükümet Verisi","KRITIK","17.69","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5160","Suudi Arabistan - Güneş Enerji Santrali Çiftliği [5160]","enerji","31.176539","39.143662","KRITIK","Kısmi","Alan Araştırması","KRITIK","8.35","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5161","İtalya Güney - CBRN Korumalı Kriz Yönetim Merkezi [5161]","tunel","37.298184","15.437551","KRITIK","Bakımda","Açık Kaynak","KRITIK","2.04","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5162","Suudi Arabistan - Nakliye Uçağı Lojistik Üssü [5162]","hava","31.795896","49.691306","KRITIK","Gizli","Hükümet Verisi","KRITIK","6.77","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"5163","Girit - SIGINT Sinyal İstihbarat İstasyonu [5163]","radar","34.93866","24.197973","KRITIK","Planlama","OSINT Analizi","KRITIK","1.19","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"5164","İtalya Güney - Savaş Uçağı Bakım Onarım ve Revizyon Fabrikası [5164]","sanayi","39.415183","12.754674","KRITIK","Bakımda","Alan Araştırması","KRITIK","11.47","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5165","Irak - Uzay ve Uydu Teknoloji Araştırma Enstitüsü [5165]","arastirma","31.147418","42.876019","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","5.77","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5166","Doğu Akdeniz - Denizaltı Deniz Üssü [5166]","liman","32.965967","27.83362","KRITIK","Planlama","Alan Araştırması","KRITIK","19.48","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5167","Mısır - Bölgesel Komuta ve Kontrol Merkezi [5167]","askeri","22.352324","29.130731","YÜKSEK","Planlama","İstihbarat Raporu","ÖNCELİKLİ","18.42","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5168","Kıbrıs - Deniz Kuvvetleri Ambar ve Depo Limanı [5168]","liman","35.432937","34.470808","KRITIK","Aktif","Hükümet Verisi","KRITIK","14.34","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"5169","Girit - Elektronik Savunma Sistem Üretim Merkezi [5169]","sanayi","35.200751","26.108303","KRITIK","Bakımda","Açık Kaynak","KRITIK","16.3","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"5170","Yunanistan Adalar Bat - Bölgesel Enerji Dağıtım Merkezi [5170]","enerji","39.156966","24.337051","KRITIK","Gizli","İstihbarat Raporu","KRITIK","13.25","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5171","Suriye Kıyı - Stratejik Mühimmat ve Silah Deposu [5171]","depo","34.531772","35.663908","KRITIK","Gizli","Açık Kaynak","KRITIK","11.39","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"5172","Suudi Arabistan - Kritik Altyapı Yeraltı İletişim Tesisi [5172]","tunel","28.914751","54.911731","KRITIK","Planlama","Hükümet Verisi","KRITIK","6.47","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"5173","Doğu Akdeniz - Savunma Araştırma Geliştirme Enstitüsü [5173]","arastirma","34.615555","30.805567","KRITIK","Kısmi","Hükümet Verisi","KRITIK","5.92","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"5174","Yunanistan Adalar Bat - Petrol İhracat Terminali [5174]","enerji","36.887402","21.476322","KRITIK","Aktif","Hükümet Verisi","KRITIK","18.47","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"5175","Irak - Mekanize Piyade Tugayı Karargahı [5175]","askeri","32.04148","43.549716","KRITIK","Bakımda","Açık Kaynak","KRITIK","2.39","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"5176","Malta - Radyoaktif Madde Güvenli Depolama Kompleksi [5176]","nukleer","35.958395","14.539391","ORTA","Aktif","Açık Kaynak","NORMAL","4.52","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"5177","Mısır - Petrol Rafinerisi [5177]","enerji","30.202614","25.546149","KRITIK","Gizli","Açık Kaynak","KRITIK","7.78","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
